Timestamp,Accel_X_g,Accel_Y_g,Accel_Z_g
02:26:54.413,-0.9819,-0.2705,-0.0742
02:26:54.424,-0.8931,-0.2896,-0.0503
02:26:54.436,-0.7935,-0.4922,0.0977
02:26:54.449,-0.9326,-0.6543,-0.1123
02:26:54.460,-0.9263,-0.6851,-0.1128
02:26:54.473,-0.9321,-0.5811,-0.1250
02:26:54.484,-0.9858,-0.5171,-0.1338
02:26:54.498,-0.9517,-0.4380,-0.0811
02:26:54.512,-1.0122,-0.3848,-0.1382
02:26:54.524,-0.9473,-0.4272,-0.0713
02:26:54.537,-0.9229,-0.4683,-0.0356
02:26:54.548,-0.9336,-0.5073,-0.0103
02:26:54.561,-0.9473,-0.4614,-0.0161
02:26:54.573,-0.9282,-0.4272,0.0244
02:26:54.585,-0.8979,-0.3281,0.0195
02:26:54.596,-0.8413,-0.3662,0.0308
02:26:54.607,-0.7808,-0.3809,0.0518
02:26:54.619,-0.7339,-0.3828,0.0962
02:26:54.630,-0.6807,-0.4414,0.1489
02:26:54.645,-0.6592,-0.4956,0.1440
02:26:54.656,-0.6553,-0.5415,0.1094
02:26:54.668,-0.6602,-0.5171,0.0762
02:26:54.680,-0.6064,-0.5830,0.1118
02:26:54.692,-0.6548,-0.6118,0.0352
02:26:54.705,-0.6460,-0.6567,0.0024
02:26:54.716,-0.6030,-0.7124,0.0308
02:26:54.728,-0.6821,-0.6284,-0.0117
02:26:54.739,-0.7139,-0.5957,0.0122
02:26:54.750,-0.7656,-0.6313,-0.1387
02:26:54.762,-0.9399,-0.7769,-0.0713
02:26:54.773,-0.9893,-0.6680,-0.0503
02:26:54.786,-1.0688,-0.6279,-0.1250
02:26:54.797,-0.9961,-0.5513,-0.1284
02:26:54.808,-0.8506,-0.5054,-0.0713
02:26:54.821,-0.8159,-0.5122,-0.0767
02:26:54.832,-0.7490,-0.5010,-0.0205
02:26:54.843,-0.7461,-0.5103,-0.0225
02:26:54.857,-0.8066,-0.5308,-0.0044
02:26:54.868,-0.9126,-0.5381,0.0054
02:26:54.882,-0.9556,-0.6050,0.0479
02:26:54.893,-0.9438,-0.6172,0.0361
02:26:54.909,-0.9023,-0.6797,0.0342
02:26:54.920,-0.7920,-0.6870,0.0122
02:26:54.931,-0.7759,-0.6812,-0.0244
02:26:54.942,-0.7471,-0.6558,-0.0068
02:26:54.954,-0.7319,-0.6860,-0.0459
02:26:54.965,-0.7119,-0.6587,-0.0386
02:26:54.977,-0.7480,-0.6216,-0.0615
02:26:54.990,-0.7471,-0.5732,-0.0454
02:26:55.001,-0.7725,-0.5723,-0.0176
02:26:55.012,-0.7900,-0.5571,-0.0063
02:26:55.024,-0.7905,-0.5645,-0.0225
02:26:55.036,-0.8032,-0.5527,-0.0464
02:26:55.050,-0.8198,-0.5596,-0.0376
02:26:55.064,-0.8164,-0.5767,-0.0669
02:26:55.076,-0.8115,-0.5840,-0.0264
02:26:55.089,-0.9009,-0.5869,-0.0840
02:26:55.101,-0.8535,-0.5933,-0.0708
02:26:55.112,-0.8359,-0.6094,-0.0630
02:26:55.128,-0.8037,-0.6094,-0.0728
02:26:55.141,-0.8125,-0.5918,-0.1011
02:26:55.153,-0.8359,-0.5415,-0.0659
02:26:55.166,-0.8291,-0.5498,-0.0776
02:26:55.179,-0.8281,-0.4556,-0.0337
02:26:55.195,-0.8867,-0.4341,-0.0063
02:26:55.206,-0.9424,-0.5796,0.1016
02:26:55.218,-0.9648,-0.6714,0.2051
02:26:55.229,-0.9033,-0.7144,0.2334
02:26:55.242,-0.9390,-0.7104,0.1587
02:26:55.254,-0.9268,-0.7759,0.1777
02:26:55.268,-0.9502,-0.7554,0.0991
02:26:55.282,-0.8379,-0.7588,0.0630
02:26:55.294,-0.7603,-0.7158,0.0444
02:26:55.310,-0.6655,-0.6562,0.0269
02:26:55.324,-0.6509,-0.6226,0.0073
02:26:55.338,-0.6870,-0.5679,-0.0474
02:26:55.350,-0.6387,-0.5801,-0.0347
02:26:55.363,-0.6572,-0.5161,-0.0859
02:26:55.376,-0.6553,-0.5415,-0.0518
02:26:55.389,-0.6777,-0.5786,-0.0273
02:26:55.402,-0.7056,-0.5693,-0.0576
02:26:55.414,-0.7148,-0.6382,-0.0259
02:26:55.427,-0.6807,-0.7026,-0.0059
02:26:55.441,-0.7046,-0.5830,-0.0376
02:26:55.454,-0.6440,-0.4316,-0.0361
02:26:55.468,-0.5923,-0.1328,0.0088
02:26:55.480,-0.5981,-0.0596,-0.0576
02:26:55.493,-0.6768,-0.3330,-0.1489
02:26:55.506,-0.7969,-0.5137,-0.1035
02:26:55.518,-0.9429,-0.6416,-0.1240
02:26:55.531,-1.1289,-0.6138,-0.2114
02:26:55.544,-1.1899,-0.5049,-0.2041
02:26:55.557,-1.2554,-0.2329,-0.1953
02:26:55.569,-1.2920,-0.0439,-0.2080
02:26:55.582,-1.2612,-0.0737,-0.1426
02:26:55.597,-1.2104,-0.0928,-0.1196
02:26:55.608,-1.0767,-0.1860,-0.0776
02:26:55.621,-0.9980,-0.2773,-0.0703
02:26:55.633,-0.9194,-0.3311,-0.0645
02:26:55.647,-0.8696,-0.4009,-0.0532
02:26:55.659,-0.8354,-0.3936,-0.0259
02:26:55.671,-0.8252,-0.3457,0.0391
02:26:55.684,-0.8130,-0.2227,0.0835
02:26:55.696,-0.8223,-0.2446,0.0698
02:26:55.709,-0.7568,-0.2964,0.0981
02:26:55.721,-0.8159,-0.3550,0.0005
02:26:55.737,-0.7881,-0.4507,-0.0854
02:26:55.748,-0.8418,-0.4912,-0.1182
02:26:55.760,-0.8794,-0.5605,-0.1299
02:26:55.771,-0.9253,-0.6118,-0.1460
02:26:55.782,-0.9556,-0.6440,-0.1235
02:26:55.794,-0.9907,-0.6562,-0.0996
02:26:55.806,-1.0020,-0.6499,-0.0708
02:26:55.819,-0.9526,-0.6450,-0.0605
02:26:55.830,-0.9277,-0.6128,-0.0640
02:26:55.844,-0.8916,-0.5854,-0.0176
02:26:55.856,-0.8477,-0.5371,-0.0347
02:26:55.867,-0.7993,-0.4795,-0.0405
02:26:55.879,-0.7891,-0.4751,-0.0337
02:26:55.893,-0.7393,-0.4492,0.0288
02:26:55.906,-0.8062,-0.3916,-0.0273
02:26:55.923,-0.8267,-0.4229,-0.0234
02:26:55.934,-0.8691,-0.4170,-0.0396
02:26:55.947,-0.9106,-0.4224,-0.0454
02:26:55.962,-0.9531,-0.4297,-0.0493
02:26:55.977,-0.9663,-0.4189,-0.0630
02:26:55.989,-0.9917,-0.4023,-0.0649
02:26:56.003,-1.0000,-0.3999,-0.1064
02:26:56.015,-0.8599,-0.3135,-0.2026
02:26:56.033,-0.7671,-0.0327,-0.1045
02:26:56.045,-0.7764,0.4082,-0.2471
02:26:56.056,-0.9766,-0.1489,0.0269
02:26:56.068,-1.0303,-0.3501,0.1270
02:26:56.081,-1.1138,-0.4072,0.1895
02:26:56.092,-1.0889,-0.7349,0.2393
02:26:56.106,-1.0283,-0.5664,0.2817
02:26:56.117,-0.9692,-0.7866,0.0903
02:26:56.128,-0.7822,-0.6421,0.0791
02:26:56.139,-0.6772,-0.6436,-0.0024
02:26:56.154,-0.6152,-0.4917,-0.0273
02:26:56.166,-0.5728,-0.4526,0.0078
02:26:56.178,-0.7734,-0.3760,0.0518
02:26:56.190,-0.9321,-0.4487,0.0273
02:26:56.202,-1.0195,-0.5933,0.0449
02:26:56.216,-1.1567,-0.5649,-0.0254
02:26:56.227,-1.1836,-0.5498,-0.0264
02:26:56.241,-1.1934,-0.5679,-0.0186
02:26:56.253,-1.0215,-0.3867,0.0991
02:26:56.264,-0.9248,-0.2749,0.0811
02:26:56.275,-0.7954,-0.1899,0.0703
02:26:56.290,-0.7358,-0.1626,0.0625
02:26:56.301,-0.7349,-0.2700,0.0400
02:26:56.312,-0.7603,-0.4238,-0.0220
02:26:56.324,-0.7842,-0.5693,-0.0352
02:26:56.336,-0.7671,-0.6577,-0.0562
02:26:56.347,-0.7827,-0.7212,-0.1226
02:26:56.359,-0.7725,-0.7163,-0.1982
02:26:56.372,-0.7803,-0.7031,-0.2266
02:26:56.383,-0.7153,-0.7070,-0.1860
02:26:56.394,-0.7124,-0.7266,-0.1777
02:26:56.407,-0.6294,-0.7671,-0.1436
02:26:56.418,-0.6562,-0.7607,-0.0708
02:26:56.432,-0.7070,-0.6987,0.0356
02:26:56.445,-0.7466,-0.5957,-0.0093
02:26:56.456,-0.7446,-0.5151,0.0044
02:26:56.468,-0.7842,-0.4839,0.0054
02:26:56.479,-0.8374,-0.4648,0.0337
02:26:56.493,-0.9424,-0.3892,-0.1577
02:26:56.505,-1.0073,-0.4282,0.0127
02:26:56.516,-1.0356,-0.4600,-0.0684
02:26:56.527,-0.9473,-0.4722,-0.0044
02:26:56.539,-0.9321,-0.5112,-0.0146
02:26:56.550,-0.8936,-0.5020,0.0049
02:26:56.562,-0.9204,-0.4438,-0.0186
02:26:56.575,-0.9033,-0.4111,-0.0259
02:26:56.587,-0.8813,-0.3887,-0.0288
02:26:56.598,-0.8843,-0.3965,-0.1245
02:26:56.610,-0.8296,-0.4478,-0.1206
02:26:56.623,-0.8403,-0.4219,-0.0811
02:26:56.634,-0.8823,-0.3784,-0.0625
02:26:56.649,-0.9375,-0.3911,-0.0508
02:26:56.664,-0.9917,-0.4155,-0.0923
02:26:56.676,-1.0205,-0.4526,-0.0557
02:26:56.687,-1.0952,-0.5962,-0.0566
02:26:56.699,-1.1836,-0.6333,-0.0269
02:26:56.710,-1.3008,-0.5215,-0.0420
02:26:56.722,-1.3765,-0.4165,-0.0132
02:26:56.736,-1.3916,-0.3638,-0.0454
02:26:56.747,-1.3594,-0.4355,-0.0312
02:26:56.761,-1.3545,-0.4883,-0.0269
02:26:56.773,-1.3267,-0.5347,0.0132
02:26:56.784,-1.2378,-0.5474,0.0889
02:26:56.799,-1.3174,-0.5547,0.0781
02:26:56.811,-1.3594,-0.5410,0.0649
02:26:56.822,-1.3682,-0.5391,0.0386
02:26:56.833,-1.3638,-0.5674,-0.0073
02:26:56.844,-1.3633,-0.5981,0.0107
02:26:56.859,-1.2920,-0.5493,0.0483
02:26:56.871,-1.2788,-0.5410,-0.0225
02:26:56.884,-1.2754,-0.5503,-0.0312
02:26:56.901,-1.2661,-0.6201,-0.0889
02:26:56.913,-1.1914,-0.6240,-0.1240
02:26:56.925,-1.1348,-0.5923,-0.1987
02:26:56.936,-1.0947,-0.5786,-0.2598
02:26:56.948,-1.0649,-0.5674,-0.2686
02:26:56.961,-1.1240,-0.5679,-0.3916
02:26:56.972,-1.0098,-0.5986,-0.3789
02:26:56.984,-0.9287,-0.5664,-0.3774
02:26:56.996,-0.9658,-0.5703,-0.4775
02:26:57.007,-0.8594,-0.5835,-0.4707
02:26:57.022,-0.7710,-0.6001,-0.4526
02:26:57.033,-0.7529,-0.5928,-0.4927
02:26:57.049,-0.6953,-0.6104,-0.4858
02:26:57.061,-0.6841,-0.6079,-0.5327
02:26:57.075,-0.6528,-0.6157,-0.5464
02:26:57.088,-0.5928,-0.6250,-0.5435
02:26:57.099,-0.5449,-0.6250,-0.5317
02:26:57.111,-0.4761,-0.6113,-0.5273
02:26:57.125,-0.3916,-0.5620,-0.5215
02:26:57.136,-0.3042,-0.4790,-0.5366
02:26:57.149,-0.2124,-0.4575,-0.5088
02:26:57.161,-0.1665,-0.4678,-0.5039
02:26:57.174,-0.1221,-0.4492,-0.5049
02:26:57.188,-0.0552,-0.4688,-0.5645
02:26:57.200,0.0732,-0.4009,-0.5649
02:26:57.215,0.2417,-0.2920,-0.6255
02:26:57.229,0.3550,-0.3452,-0.5947
02:26:57.240,0.4170,-0.3008,-0.5991
02:26:57.257,0.3989,-0.3521,-0.5962
02:26:57.269,0.3877,-0.3462,-0.6133
02:26:57.282,0.3740,-0.3877,-0.6416
02:26:57.295,0.4282,-0.4224,-0.6392
02:26:57.307,0.4077,-0.4370,-0.6860
02:26:57.321,0.4385,-0.4502,-0.6890
02:26:57.335,0.4199,-0.3901,-0.7124
02:26:57.348,0.4263,-0.3408,-0.7471
02:26:57.362,0.3838,-0.2500,-0.8535
02:26:57.373,0.4102,-0.1543,-0.8359
02:26:57.384,0.4180,-0.1748,-0.7646
02:26:57.396,0.4502,-0.0889,-0.7222
02:26:57.407,0.4307,0.0161,-0.7124
02:26:57.422,0.4409,0.0981,-0.6855
02:26:57.433,0.4458,0.2207,-0.7070
02:26:57.445,0.3882,0.3525,-0.7642
02:26:57.456,0.3618,0.4399,-0.7754
02:26:57.469,0.2900,0.4585,-0.7686
02:26:57.482,0.2031,0.2412,-0.7705
02:26:57.493,0.1934,0.4585,-0.8027
02:26:57.506,0.1567,0.5854,-0.8442
02:26:57.517,0.1230,0.6318,-0.8521
02:26:57.528,0.0630,0.6143,-0.8203
02:26:57.540,0.0020,0.5000,-0.8105
02:26:57.551,0.0146,0.2959,-0.7285
02:26:57.563,0.0493,0.1196,-0.6602
02:26:57.574,0.0977,-0.0596,-0.6831
02:26:57.585,0.1392,-0.1797,-0.6943
02:26:57.597,0.1777,-0.2466,-0.6997
02:26:57.611,0.1660,-0.3179,-0.7363
02:26:57.622,0.1875,-0.4209,-0.7988
02:26:57.633,0.1851,-0.4131,-0.8672
02:26:57.645,0.1738,-0.4795,-0.9473
02:26:57.656,0.1821,-0.5254,-0.9976
02:26:57.668,0.1538,-0.5039,-1.0830
02:26:57.680,0.1069,-0.4702,-1.1177
02:26:57.693,0.0811,-0.3257,-1.1665
02:26:57.705,0.1470,-0.1660,-1.2549
02:26:57.717,0.1245,-0.0942,-1.2876
02:26:57.728,0.2031,-0.0312,-1.2544
02:26:57.741,0.0786,-0.0273,-1.2627
02:26:57.752,0.0146,-0.0493,-1.3306
02:26:57.764,-0.0864,-0.0537,-1.3828
02:26:57.779,-0.1631,0.0840,-1.3511
02:26:57.791,0.0127,0.0518,-1.1670
02:26:57.803,-0.0156,0.0972,-1.1226
02:26:57.815,-0.0571,0.1147,-1.0718
02:26:57.828,-0.0840,0.1431,-1.0649
02:26:57.840,-0.0435,0.1523,-1.0078
02:26:57.853,-0.0952,0.1675,-1.0146
02:26:57.865,-0.1650,0.1553,-1.0142
02:26:57.878,-0.2427,0.1357,-1.0703
02:26:57.889,-0.2822,0.1538,-1.1470
02:26:57.901,-0.1963,0.1738,-1.1274
02:26:57.913,-0.2251,0.2637,-1.2700
02:26:57.924,-0.2817,0.3462,-1.5176
02:26:57.936,-0.3218,0.3706,-1.7427
02:26:57.950,-0.3584,0.3091,-2.0117
02:26:57.962,-0.3013,0.2456,-2.1997
02:26:57.978,-0.1860,0.2017,-2.3794
02:26:57.990,-0.0474,0.0786,-2.5518
02:26:58.004,0.0645,-0.1948,-2.5659
02:26:58.016,0.1426,-0.3418,-2.5146
02:26:58.029,0.2002,-0.4404,-2.3018
02:26:58.041,0.2144,-0.4414,-1.9849
02:26:58.054,0.1958,-0.3770,-1.6455
02:26:58.066,0.2051,-0.3311,-1.3291
02:26:58.078,0.0830,-0.2573,-1.0439
02:26:58.089,-0.0010,-0.2178,-0.7598
02:26:58.100,-0.0273,-0.2310,-0.5005
02:26:58.111,-0.0864,-0.1611,-0.3472
02:26:58.124,-0.0420,-0.1548,-0.2051
02:26:58.136,0.0146,-0.0005,-0.1250
02:26:58.149,0.0645,0.0210,-0.0317
02:26:58.161,0.0542,0.0210,-0.0249
02:26:58.172,0.0503,0.0210,-0.0137
02:26:58.183,0.0342,0.0088,-0.0195
02:26:58.194,0.0464,0.0132,0.0103
02:26:58.205,0.0352,0.0171,0.0151
02:26:58.217,0.0376,0.0229,0.0215
02:26:58.231,0.0439,0.0288,0.0127
02:26:58.242,0.0464,0.0229,0.0156
02:26:58.253,0.0352,0.0132,0.0386
02:26:58.265,0.0400,0.0215,0.0146
02:26:58.276,0.0610,0.0303,0.0415
02:26:58.287,0.0522,0.0547,0.0342
02:26:58.298,0.0356,0.0312,0.0322
02:26:58.310,0.0093,0.0312,0.0337
02:26:58.324,-0.0068,0.0195,0.0210
02:26:58.338,0.0791,0.1191,-0.0171
02:26:58.349,0.1567,0.2163,0.0479
02:26:58.360,-0.0601,0.2700,-0.0757
02:26:58.378,-0.0454,0.2485,-0.4111
02:26:58.389,0.0093,0.3354,-0.4390
02:26:58.405,-0.0923,0.1924,-0.4971
02:26:58.416,-0.2539,-0.0376,-0.5366
02:26:58.427,-0.3545,0.1143,-0.6396
02:26:58.441,-0.3804,0.0737,-0.7124
02:26:58.455,-0.3662,0.0303,-0.7295
02:26:58.467,-0.2808,0.1055,-0.6436
02:26:58.480,-0.2344,0.2129,-0.7642
02:26:58.493,-0.2178,0.3096,-0.9429
02:26:58.507,-0.1406,0.2002,-1.0698
02:26:58.518,-0.0396,0.0200,-1.2515
02:26:58.529,0.0381,-0.0361,-1.6567
02:26:58.540,0.0322,-0.0620,-1.9541
02:26:58.552,-0.0425,-0.1255,-2.2695
02:26:58.563,-0.1172,-0.2554,-2.6841
02:26:58.576,-0.0083,-0.3198,-2.9448
02:26:58.589,0.1201,-0.3911,-3.2383
02:26:58.605,0.2314,-0.3594,-3.4614
02:26:58.616,0.2778,-0.3872,-3.4482
02:26:58.628,0.3066,-0.5093,-3.4668
02:26:58.640,0.3242,-0.7061,-3.3755
02:26:58.652,0.3818,-0.8662,-3.2524
02:26:58.665,0.3647,-0.9292,-2.9692
02:26:58.678,0.3354,-0.8467,-2.8188
02:26:58.691,0.2676,-0.7041,-2.4624
02:26:58.703,0.1704,-0.7310,-2.1323
02:26:58.716,0.1787,-0.6333,-1.7827
02:26:58.728,-0.0088,-0.6826,-1.3643
02:26:58.741,-0.0166,-0.7437,-0.9800
02:26:58.754,-0.0908,-0.5713,-0.6934
02:26:58.769,-0.0698,-0.3271,-0.4297
02:26:58.780,-0.0444,-0.1196,-0.2549
02:26:58.794,-0.0547,-0.0347,-0.1177
02:26:58.806,0.0283,0.0210,-0.0366
02:26:58.819,0.0171,0.0117,-0.0322
02:26:58.830,0.0146,0.0010,-0.0288
02:26:58.841,0.0254,-0.0010,0.0088
02:26:58.853,0.0576,0.0068,-0.0698
02:26:58.865,0.0176,0.0049,-0.0342
02:26:58.876,0.0024,-0.0054,-0.0210
02:26:58.887,0.0078,-0.0029,-0.0269
02:26:58.900,-0.0020,0.0312,-0.0449
02:26:58.913,0.0063,-0.0059,-0.0337
02:26:58.926,-0.0005,0.0005,-0.0312
02:26:58.939,0.0093,-0.0039,-0.0254
02:26:58.950,0.0127,-0.0020,-0.0210
02:26:58.961,0.0054,0.0024,-0.0283
02:26:58.973,0.0103,0.0005,-0.0371
02:26:58.986,0.0044,-0.0054,-0.0400
02:26:58.997,0.0293,-0.0078,-0.0049
02:26:59.009,0.0518,0.0273,-0.0200
02:26:59.020,-0.0024,-0.0142,-0.0127
02:26:59.033,0.0176,-0.0049,-0.0200
02:26:59.044,0.0830,-0.0112,-0.0581
02:26:59.057,0.1514,0.0225,-0.1172
02:26:59.071,0.3076,0.0869,-0.1196
02:26:59.084,0.2603,0.1484,-0.2017
02:26:59.109,-0.1787,-0.1685,-0.3877
02:26:59.120,-0.2832,-0.3398,-0.6123
02:26:59.134,-0.0640,0.0034,-0.3003
02:26:59.145,0.0430,-0.0386,-0.1660
02:26:59.156,0.0400,0.0122,-0.3574
02:26:59.168,0.0713,0.0884,-0.6177
02:26:59.179,0.0718,0.0693,-0.8062
02:26:59.193,0.0698,-0.0269,-1.0410
02:26:59.205,0.0879,-0.1738,-1.3833
02:26:59.216,0.0928,-0.3125,-1.7710
02:26:59.227,0.0225,-0.4268,-2.1787
02:26:59.239,0.0522,-0.5957,-2.4189
02:26:59.251,0.1748,-0.4272,-2.7129
02:26:59.265,0.2822,-0.4600,-3.0439
02:26:59.277,0.4834,-0.5674,-3.3608
02:26:59.288,0.7095,-0.5137,-3.3530
02:26:59.299,0.8154,-0.6455,-3.3525
02:26:59.310,0.9033,-0.7373,-3.3359
02:26:59.321,1.0405,-0.8320,-3.3003
02:26:59.332,1.1836,-0.9551,-3.1924
02:26:59.344,1.2144,-1.0049,-3.0522
02:26:59.361,1.1846,-1.0229,-2.6592
02:26:59.372,1.1436,-1.0400,-2.3457
02:26:59.384,0.9893,-0.8770,-2.1567
02:26:59.395,0.9756,-0.8306,-1.8315
02:26:59.406,0.8257,-0.7129,-1.6167
02:26:59.418,0.6680,-0.6616,-1.3711
02:26:59.432,0.4873,-0.3354,-1.0654
02:26:59.443,0.3745,-0.2432,-0.7021
02:26:59.456,0.1294,-0.1450,-0.2837
02:26:59.468,0.0293,-0.0293,-0.0186
02:26:59.480,0.0288,-0.0146,0.0005
02:26:59.493,0.0381,-0.0205,0.0073
02:26:59.506,0.0303,-0.0190,0.0068
02:26:59.518,0.0171,-0.0054,0.0186
02:26:59.531,0.0469,-0.0142,-0.0034
02:26:59.545,0.0439,-0.0112,0.0059
02:26:59.557,0.0352,-0.0220,-0.0225
02:26:59.569,0.0127,-0.0195,-0.0176
02:26:59.582,0.0474,-0.0249,0.0547
02:26:59.595,0.0073,-0.0103,-0.0195
02:26:59.608,0.0366,-0.0205,-0.0112
02:26:59.620,0.0288,-0.0254,-0.0117
02:26:59.634,0.0337,-0.0166,-0.0161
02:26:59.648,0.0034,-0.0327,-0.0078
02:26:59.662,0.0249,-0.0205,0.0068
02:26:59.673,0.0059,-0.0171,-0.0078
02:26:59.685,0.0508,-0.0249,0.0430
02:26:59.701,0.3628,0.1133,0.1753
02:26:59.712,0.1699,-0.1255,0.0898
02:26:59.726,0.0874,-0.0923,0.1069
02:26:59.738,-0.0630,-0.3208,0.0654
02:26:59.750,0.0391,-0.3472,0.1050
02:26:59.763,0.0850,-0.0830,-0.2739
02:26:59.775,0.1060,0.0342,-0.3115
02:26:59.787,-0.0801,0.2339,-0.5298
02:26:59.801,-0.1582,0.5264,-0.6543
02:26:59.813,-0.0977,0.7085,-0.6465
02:26:59.826,0.0054,0.9170,-0.6025
02:26:59.837,0.0049,0.9395,-0.5845
02:26:59.848,-0.0566,0.9209,-0.6064
02:26:59.859,-0.1235,0.8779,-0.6123
02:26:59.871,-0.1699,0.7334,-0.7358
02:26:59.882,-0.0645,0.6919,-0.8979
02:26:59.893,-0.0884,0.4531,-1.0493
02:26:59.906,-0.0503,0.4614,-1.0566
02:26:59.921,0.0410,0.3657,-1.0933
02:26:59.932,0.2402,0.3408,-1.3374
02:26:59.944,0.5239,0.6646,-1.7524
02:26:59.956,0.6245,0.9419,-2.0928
02:26:59.969,0.6270,0.9878,-2.3008
02:26:59.981,0.7358,0.9282,-2.4146
02:26:59.994,0.8833,0.9897,-2.5132
02:27:00.006,0.9902,1.0347,-2.5454
02:27:00.017,0.9995,0.9277,-2.5596
02:27:00.030,0.8965,0.7461,-2.6050
02:27:00.041,0.8252,0.6562,-2.6831
02:27:00.053,0.7988,0.5879,-2.7593
02:27:00.064,0.8735,0.5547,-2.7178
02:27:00.075,0.9189,0.4277,-2.6426
02:27:00.088,0.8623,0.3013,-2.5723
02:27:00.100,0.8281,0.1709,-2.4404
02:27:00.113,0.7227,0.1025,-2.3237
02:27:00.125,0.7402,0.1123,-2.1440
02:27:00.140,0.6206,0.0684,-1.8628
02:27:00.151,0.5122,0.0435,-1.6240
02:27:00.163,0.3955,0.0146,-1.2710
02:27:00.175,0.2490,-0.0615,-1.0088
02:27:00.189,0.0688,-0.2173,-0.4238
02:27:00.201,-0.0439,-0.1050,-0.1499
02:27:00.213,-0.0146,-0.0610,-0.0938
02:27:00.225,0.0112,-0.0273,-0.0581
02:27:00.236,0.0220,-0.0073,-0.0259
02:27:00.247,0.0249,-0.0142,-0.0264
02:27:00.259,0.0547,0.0669,0.0010
02:27:00.271,0.0283,0.0039,-0.0229
02:27:00.283,0.0269,-0.0034,-0.0205
02:27:00.295,0.0298,-0.0010,-0.0161
02:27:00.306,0.0220,0.0029,-0.0176
02:27:00.318,0.0068,-0.0073,-0.0332
02:27:00.329,0.0112,-0.0010,-0.0337
02:27:00.340,0.0200,0.0000,-0.0229
02:27:00.351,0.0142,-0.0044,-0.0117
02:27:00.362,0.0122,-0.0112,0.0186
02:27:00.375,0.0107,0.0010,-0.0054
02:27:00.387,-0.0127,0.0088,-0.0703
02:27:00.400,0.0381,0.0015,-0.0117
02:27:00.412,-0.0249,-0.0571,0.0386
02:27:00.423,-0.0122,-0.0352,-0.0410
02:27:00.435,-0.0469,-0.0547,-0.0356
02:27:00.446,-0.1138,-0.1509,-0.0264
02:27:00.457,0.0903,0.1919,0.0132
02:27:00.468,-0.2036,-0.0518,-0.0259
02:27:00.479,-0.1362,0.3247,-0.0762
02:27:00.495,-0.1025,0.4282,-0.3467
02:27:00.509,-0.0186,0.3926,-0.6294
02:27:00.522,-0.0938,0.0825,-0.5327
02:27:00.533,-0.1963,0.2065,-0.3721
02:27:00.545,-0.2109,0.2568,-0.2324
02:27:00.557,-0.2778,0.0376,-0.3511
02:27:00.568,-0.3374,-0.1899,-0.3618
02:27:00.580,-0.4487,-0.1738,-0.4634
02:27:00.591,-0.5034,-0.0991,-0.6162
02:27:00.604,-0.4043,-0.2056,-0.8096
02:27:00.615,-0.3315,-0.3833,-1.0083
02:27:00.628,-0.4551,-0.7056,-1.1436
02:27:00.642,-0.5005,-1.0713,-1.3574
02:27:00.654,-0.3789,-1.1323,-1.7295
02:27:00.666,-0.2305,-1.2847,-2.0581
02:27:00.682,-0.1167,-1.5776,-2.3281
02:27:00.693,-0.0698,-1.9077,-2.5537
02:27:00.707,-0.0386,-2.0083,-2.6763
02:27:00.720,0.0117,-1.9766,-2.7656
02:27:00.731,0.0894,-1.9482,-2.8364
02:27:00.744,0.0508,-1.9307,-2.7422
02:27:00.756,0.0415,-1.9351,-2.6274
02:27:00.767,0.0566,-1.9136,-2.5000
02:27:00.778,0.0659,-1.8164,-2.3037
02:27:00.792,0.0034,-1.7559,-2.1650
02:27:00.803,-0.0234,-1.5947,-1.9229
02:27:00.815,-0.0518,-1.4438,-1.8027
02:27:00.826,-0.0303,-1.3672,-1.4502
02:27:00.841,-0.0366,-1.1729,-1.2124
02:27:00.852,-0.0610,-0.9961,-0.8286
02:27:00.864,-0.0728,-0.7710,-0.7456
02:27:00.876,-0.0332,-0.5630,-0.5718
02:27:00.890,0.0645,-0.4448,-0.3037
02:27:00.903,0.0825,-0.2397,-0.1987
02:27:00.914,0.0815,-0.1797,-0.1201
02:27:00.927,0.0327,0.0127,0.0024
02:27:00.944,0.0293,-0.0024,-0.0127
02:27:00.956,0.0190,0.0117,0.0498
02:27:00.970,-0.0059,0.0000,-0.0112
02:27:00.983,-0.0137,-0.0176,-0.0332
02:27:00.995,0.0132,0.0010,-0.0098
02:27:01.007,0.0146,0.0020,-0.0098
02:27:01.020,0.0107,0.0107,0.0005
02:27:01.033,0.0244,-0.0054,0.0010
02:27:01.049,0.0195,0.0122,0.0063
02:27:01.061,0.0083,-0.0029,0.0020
02:27:01.075,0.0005,-0.0020,-0.0132
02:27:01.087,0.0493,0.0708,0.0518
02:27:01.100,0.0122,0.0029,-0.0010
02:27:01.112,0.0181,0.0059,-0.0020
02:27:01.127,0.1484,0.0020,-0.0684
02:27:01.139,0.1431,0.0669,-0.1294
02:27:01.151,-0.4766,-0.0674,-0.8105
02:27:01.163,0.3491,0.5962,-0.4097
02:27:01.174,0.4058,0.1919,-0.0981
02:27:01.188,-0.0469,0.3232,-0.2432
02:27:01.199,-0.0557,-0.1050,-0.4019
02:27:01.211,0.0615,0.1753,-0.3726
02:27:01.222,0.0879,0.5103,-0.5483
02:27:01.233,0.0786,0.6904,-0.6235
02:27:01.244,-0.0371,0.7852,-0.6470
02:27:01.257,-0.0728,0.8530,-0.7139
02:27:01.270,-0.0903,0.8296,-0.7500
