Timestamp,Quaternion_W,Quaternion_X,Quaternion_Y,Quaternion_Z,Orientation
02:26:39.937,0.0298,0.1793,-0.5218,0.8334,Side (-Y)
02:26:39.949,0.0331,0.1793,-0.5127,0.8390,Side (-Y)
02:26:39.961,0.0366,0.1793,-0.5032,0.8446,Side (-Y)
02:26:39.974,0.0406,0.1795,-0.4933,0.8502,Side (-Y)
02:26:39.987,0.0448,0.1799,-0.4836,0.8554,Side (-Y)
02:26:39.999,0.0486,0.1803,-0.4746,0.8602,Side (-Y)
02:26:40.017,0.0519,0.1803,-0.4669,0.8642,Side (-Y)
02:26:40.029,0.0555,0.1806,-0.4599,0.8676,Side (-Y)
02:26:40.042,0.0596,0.1811,-0.4539,0.8704,Side (-Y)
02:26:40.054,0.0639,0.1819,-0.4487,0.8727,Side (-Y)
02:26:40.067,0.0680,0.1832,-0.4447,0.8741,Side (-Y)
02:26:40.080,0.0718,0.1846,-0.4418,0.8750,Side (-Y)
02:26:40.094,0.0756,0.1863,-0.4403,0.8751,Side (-Y)
02:26:40.108,0.0799,0.1883,-0.4398,0.8745,Side (-Y)
02:26:40.121,0.0849,0.1910,-0.4402,0.8733,Side (-Y)
02:26:40.134,0.0905,0.1942,-0.4411,0.8715,Side (-Y)
02:26:40.146,0.0966,0.1982,-0.4421,0.8694,Side (-Y)
02:26:40.159,0.1029,0.2031,-0.4435,0.8669,Side (-Y)
02:26:40.171,0.1095,0.2088,-0.4449,0.8640,Side (-Y)
02:26:40.184,0.1166,0.2158,-0.4466,0.8605,Side (-Y)
02:26:40.196,0.1238,0.2238,-0.4483,0.8565,Side (-Y)
02:26:40.209,0.1312,0.2324,-0.4500,0.8522,Side (-Y)
02:26:40.226,0.1385,0.2416,-0.4520,0.8474,Side (-Y)
02:26:40.238,0.1457,0.2510,-0.4540,0.8424,Side (-Y)
02:26:40.251,0.1529,0.2606,-0.4563,0.8370,Side (-Y)
02:26:40.263,0.1599,0.2702,-0.4586,0.8313,Side (-Y)
02:26:40.276,0.1666,0.2794,-0.4612,0.8255,Side (-Y)
02:26:40.289,0.1727,0.2880,-0.4644,0.8195,Side (-Y)
02:26:40.302,0.1778,0.2959,-0.4682,0.8134,Side (-Y)
02:26:40.315,0.1824,0.3029,-0.4726,0.8072,Side (-Y)
02:26:40.327,0.1869,0.3091,-0.4771,0.8012,Side (-Y)
02:26:40.340,0.1912,0.3145,-0.4820,0.7951,Side (-Y)
02:26:40.353,0.1952,0.3186,-0.4872,0.7893,Side (-Y)
02:26:40.368,0.1982,0.3212,-0.4931,0.7838,Side (-Y)
02:26:40.380,0.2004,0.3225,-0.4992,0.7789,Side (-Y)
02:26:40.393,0.2022,0.3230,-0.5046,0.7747,Side (-Y)
02:26:40.406,0.2042,0.3234,-0.5090,0.7711,Side (-Y)
02:26:40.418,0.2072,0.3239,-0.5117,0.7683,Side (-Y)
02:26:40.434,0.2105,0.3244,-0.5127,0.7665,Side (-Y)
02:26:40.446,0.2134,0.3246,-0.5126,0.7657,Side (-Y)
02:26:40.459,0.2153,0.3245,-0.5116,0.7659,Side (-Y)
02:26:40.472,0.2164,0.3240,-0.5094,0.7673,Side (-Y)
02:26:40.487,0.2165,0.3229,-0.5060,0.7700,Side (-Y)
02:26:40.499,0.2158,0.3208,-0.5024,0.7734,Side (-Y)
02:26:40.512,0.2143,0.3171,-0.5006,0.7765,Side (-Y)
02:26:40.524,0.2127,0.3117,-0.5023,0.7781,Side (-Y)
02:26:40.536,0.2124,0.3062,-0.5071,0.7772,Side (-Y)
02:26:40.548,0.2142,0.3020,-0.5139,0.7738,Side (-Y)
02:26:40.561,0.2173,0.2999,-0.5211,0.7689,Side (-Y)
02:26:40.575,0.2206,0.3002,-0.5273,0.7636,Side (-Y)
02:26:40.587,0.2225,0.3031,-0.5318,0.7588,Side (-Y)
02:26:40.600,0.2240,0.3064,-0.5348,0.7549,Side (-Y)
02:26:40.614,0.2252,0.3087,-0.5371,0.7520,Side (-Y)
02:26:40.627,0.2263,0.3101,-0.5390,0.7497,Side (-Y)
02:26:40.641,0.2270,0.3104,-0.5404,0.7484,Side (-Y)
02:26:40.653,0.2263,0.3093,-0.5421,0.7479,Side (-Y)
02:26:40.665,0.2251,0.3074,-0.5438,0.7477,Side (-Y)
02:26:40.678,0.2238,0.3055,-0.5454,0.7478,Side (-Y)
02:26:40.690,0.2218,0.3035,-0.5470,0.7480,Side (-Y)
02:26:40.704,0.2196,0.3019,-0.5483,0.7483,Side (-Y)
02:26:40.719,0.2180,0.3010,-0.5488,0.7488,Side (-Y)
02:26:40.733,0.2175,0.3007,-0.5486,0.7492,Side (-Y)
02:26:40.746,0.2171,0.3008,-0.5484,0.7494,Side (-Y)
02:26:40.759,0.2171,0.3011,-0.5484,0.7493,Side (-Y)
02:26:40.773,0.2172,0.3012,-0.5490,0.7488,Side (-Y)
02:26:40.787,0.2172,0.3013,-0.5500,0.7480,Side (-Y)
02:26:40.799,0.2171,0.3013,-0.5514,0.7471,Side (-Y)
02:26:40.812,0.2170,0.3014,-0.5527,0.7461,Side (-Y)
02:26:40.826,0.2176,0.3021,-0.5533,0.7452,Side (-Y)
02:26:40.839,0.2190,0.3031,-0.5532,0.7444,Side (-Y)
02:26:40.854,0.2209,0.3046,-0.5524,0.7439,Side (-Y)
02:26:40.867,0.2229,0.3064,-0.5513,0.7433,Side (-Y)
02:26:40.879,0.2251,0.3085,-0.5500,0.7427,Side (-Y)
02:26:40.891,0.2276,0.3108,-0.5487,0.7420,Side (-Y)
02:26:40.904,0.2303,0.3130,-0.5473,0.7412,Side (-Y)
02:26:40.918,0.2334,0.3154,-0.5460,0.7403,Side (-Y)
02:26:40.931,0.2364,0.3177,-0.5446,0.7393,Side (-Y)
02:26:40.943,0.2388,0.3197,-0.5437,0.7384,Side (-Y)
02:26:40.956,0.2401,0.3208,-0.5436,0.7375,Side (-Y)
02:26:40.969,0.2400,0.3208,-0.5444,0.7370,Side (-Y)
02:26:40.981,0.2384,0.3197,-0.5460,0.7368,Side (-Y)
02:26:40.995,0.2357,0.3177,-0.5481,0.7369,Side (-Y)
02:26:41.007,0.2319,0.3150,-0.5504,0.7376,Side (-Y)
02:26:41.019,0.2269,0.3114,-0.5529,0.7389,Side (-Y)
02:26:41.035,0.2203,0.3064,-0.5557,0.7408,Side (-Y)
02:26:41.048,0.2125,0.3004,-0.5588,0.7433,Side (-Y)
02:26:41.063,0.2030,0.2933,-0.5621,0.7462,Side (-Y)
02:26:41.075,0.1925,0.2855,-0.5659,0.7491,Side (-Y)
02:26:41.089,0.1813,0.2768,-0.5699,0.7522,Side (-Y)
02:26:41.101,0.1692,0.2675,-0.5740,0.7552,Side (-Y)
02:26:41.113,0.1563,0.2577,-0.5783,0.7581,Side (-Y)
02:26:41.129,0.1424,0.2472,-0.5830,0.7608,Side (-Y)
02:26:41.142,0.1277,0.2361,-0.5878,0.7632,Side (-Y)
02:26:41.154,0.1125,0.2245,-0.5926,0.7653,Side (-Y)
02:26:41.169,0.0964,0.2124,-0.5977,0.7671,Side (-Y)
02:26:41.181,0.0797,0.1995,-0.6027,0.7685,Side (-Y)
02:26:41.196,0.0621,0.1856,-0.6077,0.7697,Side (-Y)
02:26:41.211,0.0437,0.1710,-0.6126,0.7704,Side (-Y)
02:26:41.223,0.0246,0.1556,-0.6173,0.7708,Side (-Y)
02:26:41.235,0.0048,0.1396,-0.6217,0.7707,Side (-Y)
02:26:41.247,-0.0156,0.1231,-0.6258,0.7700,Side (-Y)
02:26:41.265,-0.0364,0.1062,-0.6294,0.7689,Side (-Y)
02:26:41.277,-0.0575,0.0891,-0.6325,0.7673,Side (-Y)
02:26:41.291,-0.0785,0.0720,-0.6349,0.7652,Side (-Y)
02:26:41.306,-0.0994,0.0553,-0.6367,0.7627,Side (-Y)
02:26:41.318,-0.1199,0.0392,-0.6378,0.7598,Side (-Y)
02:26:41.330,-0.1394,0.0237,-0.6384,0.7566,Side (-Y)
02:26:41.344,-0.1580,0.0086,-0.6385,0.7532,Side (-Y)
02:26:41.359,-0.1761,-0.0062,-0.6385,0.7492,Side (-Y)
02:26:41.371,-0.1938,-0.0209,-0.6384,0.7446,Side (-Y)
02:26:41.386,-0.2110,-0.0357,-0.6382,0.7396,Side (-Y)
02:26:41.400,-0.2279,-0.0504,-0.6375,0.7342,Side (-Y)
02:26:41.416,-0.2447,-0.0649,-0.6366,0.7285,Side (-Y)
02:26:41.428,-0.2612,-0.0794,-0.6353,0.7224,Side (-Y)
02:26:41.441,-0.2770,-0.0939,-0.6337,0.7161,Side (-Y)
02:26:41.453,-0.2923,-0.1082,-0.6319,0.7096,Side (-Y)
02:26:41.466,-0.3071,-0.1219,-0.6298,0.7029,Side (-Y)
02:26:41.479,-0.3213,-0.1350,-0.6275,0.6963,Side (-Y)
02:26:41.494,-0.3345,-0.1471,-0.6251,0.6898,Side (-Y)
02:26:41.507,-0.3469,-0.1583,-0.6225,0.6835,Side (-Y)
02:26:41.519,-0.3583,-0.1686,-0.6199,0.6775,Side (-Y)
02:26:41.532,-0.3687,-0.1779,-0.6173,0.6719,Side (-Y)
02:26:41.547,-0.3776,-0.1858,-0.6149,0.6669,Side (-Y)
02:26:41.560,-0.3854,-0.1929,-0.6128,0.6624,Side (-Y)
02:26:41.572,-0.3922,-0.1990,-0.6109,0.6583,Side (-Y)
02:26:41.591,-0.3977,-0.2040,-0.6094,0.6548,Side (-Y)
02:26:41.605,-0.4026,-0.2084,-0.6081,0.6517,Side (-Y)
02:26:41.618,-0.4065,-0.2122,-0.6071,0.6490,Side (-Y)
02:26:41.630,-0.4097,-0.2156,-0.6062,0.6467,Side (-Y)
02:26:41.643,-0.4120,-0.2180,-0.6055,0.6451,Side (-Y)
02:26:41.656,-0.4133,-0.2197,-0.6050,0.6441,Side (-Y)
02:26:41.669,-0.4136,-0.2203,-0.6049,0.6438,Side (-Y)
02:26:41.685,-0.4126,-0.2198,-0.6054,0.6442,Side (-Y)
02:26:41.698,-0.4100,-0.2176,-0.6063,0.6457,Side (-Y)
02:26:41.710,-0.4063,-0.2144,-0.6075,0.6479,Side (-Y)
02:26:41.722,-0.4014,-0.2099,-0.6091,0.6510,Side (-Y)
02:26:41.735,-0.3953,-0.2043,-0.6109,0.6548,Side (-Y)
02:26:41.748,-0.3881,-0.1973,-0.6130,0.6593,Side (-Y)
02:26:41.763,-0.3794,-0.1890,-0.6156,0.6644,Side (-Y)
02:26:41.775,-0.3697,-0.1801,-0.6184,0.6698,Side (-Y)
02:26:41.788,-0.3590,-0.1706,-0.6212,0.6754,Side (-Y)
02:26:41.800,-0.3475,-0.1608,-0.6241,0.6811,Side (-Y)
02:26:41.814,-0.3352,-0.1504,-0.6273,0.6867,Side (-Y)
02:26:41.826,-0.3221,-0.1392,-0.6302,0.6926,Side (-Y)
02:26:41.838,-0.3084,-0.1273,-0.6329,0.6987,Side (-Y)
02:26:41.852,-0.2941,-0.1146,-0.6354,0.7047,Side (-Y)
02:26:41.864,-0.2791,-0.1012,-0.6378,0.7107,Side (-Y)
02:26:41.877,-0.2637,-0.0871,-0.6398,0.7166,Side (-Y)
02:26:41.893,-0.2480,-0.0724,-0.6416,0.7222,Side (-Y)
02:26:41.906,-0.2321,-0.0574,-0.6430,0.7276,Side (-Y)
02:26:41.919,-0.2161,-0.0424,-0.6441,0.7326,Side (-Y)
02:26:41.934,-0.2001,-0.0276,-0.6448,0.7372,Side (-Y)
02:26:41.946,-0.1840,-0.0130,-0.6452,0.7414,Side (-Y)
02:26:41.963,-0.1680,0.0008,-0.6455,0.7450,Side (-Y)
02:26:41.975,-0.1518,0.0142,-0.6457,0.7482,Side (-Y)
02:26:41.988,-0.1356,0.0273,-0.6458,0.7509,Side (-Y)
02:26:42.000,-0.1197,0.0402,-0.6458,0.7530,Side (-Y)
02:26:42.013,-0.1041,0.0528,-0.6457,0.7546,Side (-Y)
02:26:42.031,-0.0896,0.0643,-0.6455,0.7558,Side (-Y)
02:26:42.043,-0.0759,0.0748,-0.6453,0.7564,Side (-Y)
02:26:42.058,-0.0631,0.0844,-0.6452,0.7567,Side (-Y)
02:26:42.070,-0.0515,0.0931,-0.6449,0.7568,Side (-Y)
02:26:42.083,-0.0410,0.1010,-0.6446,0.7567,Side (-Y)
02:26:42.095,-0.0322,0.1079,-0.6442,0.7565,Side (-Y)
02:26:42.108,-0.0252,0.1134,-0.6439,0.7562,Side (-Y)
02:26:42.120,-0.0202,0.1174,-0.6436,0.7560,Side (-Y)
02:26:42.133,-0.0174,0.1197,-0.6434,0.7559,Side (-Y)
02:26:42.145,-0.0165,0.1208,-0.6435,0.7557,Side (-Y)
02:26:42.160,-0.0172,0.1203,-0.6435,0.7557,Side (-Y)
02:26:42.177,-0.0187,0.1191,-0.6435,0.7559,Side (-Y)
02:26:42.190,-0.0212,0.1173,-0.6435,0.7561,Side (-Y)
02:26:42.202,-0.0242,0.1150,-0.6435,0.7564,Side (-Y)
02:26:42.214,-0.0276,0.1123,-0.6434,0.7568,Side (-Y)
02:26:42.228,-0.0316,0.1087,-0.6432,0.7572,Side (-Y)
02:26:42.240,-0.0360,0.1047,-0.6426,0.7582,Side (-Y)
02:26:42.252,-0.0400,0.1006,-0.6409,0.7599,Side (-Y)
02:26:42.266,-0.0423,0.0968,-0.6379,0.7629,Side (-Y)
02:26:42.280,-0.0426,0.0924,-0.6330,0.7675,Side (-Y)
02:26:42.293,-0.0419,0.0866,-0.6265,0.7735,Side (-Y)
02:26:42.308,-0.0414,0.0779,-0.6185,0.7808,Side (-Y)
02:26:42.320,-0.0416,0.0663,-0.6092,0.7892,Side (-Y)
02:26:42.334,-0.0420,0.0529,-0.5984,0.7984,Side (-Y)
02:26:42.347,-0.0424,0.0383,-0.5861,0.8082,Side (-Y)
02:26:42.359,-0.0425,0.0229,-0.5722,0.8187,Side (-Y)
02:26:42.373,-0.0424,0.0069,-0.5571,0.8294,Side (-Y)
02:26:42.386,-0.0414,-0.0094,-0.5408,0.8400,Side (-Y)
02:26:42.398,-0.0391,-0.0256,-0.5240,0.8504,Side (-Y)
02:26:42.417,-0.0350,-0.0414,-0.5065,0.8606,Side (-Y)
02:26:42.430,-0.0302,-0.0570,-0.4888,0.8700,Side (-Y)
02:26:42.442,-0.0258,-0.0730,-0.4713,0.8786,Side (-Y)
02:26:42.456,-0.0218,-0.0897,-0.4538,0.8863,Side (-Y)
02:26:42.471,-0.0178,-0.1065,-0.4367,0.8931,Side (-Y)
02:26:42.483,-0.0134,-0.1230,-0.4198,0.8991,Side (-Y)
02:26:42.496,-0.0093,-0.1388,-0.4031,0.9045,Side (-Y)
02:26:42.508,-0.0059,-0.1544,-0.3864,0.9093,Side (-Y)
02:26:42.521,-0.0038,-0.1700,-0.3694,0.9136,Side (-Y)
02:26:42.533,-0.0034,-0.1861,-0.3520,0.9173,Side (-Y)
02:26:42.545,-0.0045,-0.2025,-0.3340,0.9205,Side (-Y)
02:26:42.558,-0.0075,-0.2193,-0.3152,0.9233,Upright
02:26:42.573,-0.0120,-0.2362,-0.2954,0.9256,Upright
02:26:42.585,-0.0169,-0.2527,-0.2749,0.9275,Upright
02:26:42.598,-0.0216,-0.2680,-0.2542,0.9290,Upright
02:26:42.612,-0.0263,-0.2817,-0.2336,0.9303,Upright
02:26:42.624,-0.0316,-0.2941,-0.2132,0.9312,Upright
02:26:42.636,-0.0376,-0.3051,-0.1931,0.9318,Upright
02:26:42.649,-0.0435,-0.3145,-0.1738,0.9322,Upright
02:26:42.666,-0.0477,-0.3212,-0.1568,0.9327,Upright
02:26:42.678,-0.0503,-0.3256,-0.1418,0.9334,Upright
02:26:42.690,-0.0516,-0.3278,-0.1293,0.9344,Upright
02:26:42.703,-0.0520,-0.3279,-0.1196,0.9357,Upright
02:26:42.716,-0.0513,-0.3260,-0.1133,0.9372,Upright
02:26:42.729,-0.0489,-0.3225,-0.1109,0.9388,Upright
02:26:42.745,-0.0453,-0.3181,-0.1118,0.9403,Upright
02:26:42.758,-0.0414,-0.3140,-0.1157,0.9414,Upright
02:26:42.770,-0.0375,-0.3108,-0.1204,0.9421,Upright
02:26:42.785,-0.0337,-0.3086,-0.1249,0.9424,Upright
02:26:42.797,-0.0292,-0.3074,-0.1288,0.9424,Upright
02:26:42.811,-0.0239,-0.3071,-0.1319,0.9422,Upright
02:26:42.824,-0.0183,-0.3071,-0.1343,0.9420,Upright
02:26:42.842,-0.0127,-0.3074,-0.1366,0.9416,Upright
02:26:42.855,-0.0081,-0.3082,-0.1390,0.9411,Upright
02:26:42.867,-0.0045,-0.3091,-0.1413,0.9405,Upright
02:26:42.882,-0.0019,-0.3101,-0.1433,0.9398,Upright
02:26:42.894,-0.0001,-0.3109,-0.1449,0.9393,Upright
02:26:42.910,0.0011,-0.3117,-0.1458,0.9389,Upright
02:26:42.922,0.0019,-0.3125,-0.1461,0.9386,Upright
02:26:42.934,0.0022,-0.3131,-0.1460,0.9384,Upright
02:26:42.947,0.0019,-0.3134,-0.1459,0.9383,Upright
02:26:42.959,0.0013,-0.3134,-0.1456,0.9384,Upright
02:26:42.971,0.0009,-0.3131,-0.1453,0.9386,Upright
02:26:42.984,0.0007,-0.3127,-0.1452,0.9387,Upright
02:26:42.999,0.0013,-0.3128,-0.1454,0.9386,Upright
02:26:43.017,0.0023,-0.3131,-0.1459,0.9384,Upright
02:26:43.030,0.0037,-0.3135,-0.1465,0.9382,Upright
02:26:43.042,0.0053,-0.3138,-0.1472,0.9380,Upright
02:26:43.055,0.0071,-0.3138,-0.1478,0.9379,Upright
02:26:43.068,0.0088,-0.3136,-0.1483,0.9378,Upright
02:26:43.083,0.0107,-0.3137,-0.1492,0.9377,Upright
02:26:43.096,0.0125,-0.3135,-0.1498,0.9376,Upright
02:26:43.108,0.0143,-0.3134,-0.1504,0.9375,Upright
02:26:43.120,0.0158,-0.3135,-0.1511,0.9374,Upright
02:26:43.133,0.0170,-0.3136,-0.1516,0.9372,Upright
02:26:43.145,0.0177,-0.3137,-0.1520,0.9371,Upright
02:26:43.158,0.0180,-0.3140,-0.1522,0.9370,Upright
02:26:43.171,0.0178,-0.3145,-0.1523,0.9368,Upright
02:26:43.184,0.0173,-0.3150,-0.1523,0.9366,Upright
02:26:43.202,0.0163,-0.3155,-0.1520,0.9365,Upright
02:26:43.214,0.0149,-0.3160,-0.1517,0.9364,Upright
02:26:43.226,0.0135,-0.3165,-0.1512,0.9364,Upright
02:26:43.243,0.0119,-0.3169,-0.1507,0.9363,Upright
02:26:43.255,0.0103,-0.3173,-0.1503,0.9363,Upright
02:26:43.268,0.0089,-0.3177,-0.1498,0.9362,Upright
02:26:43.281,0.0076,-0.3182,-0.1494,0.9362,Upright
02:26:43.294,0.0065,-0.3188,-0.1491,0.9360,Upright
02:26:43.306,0.0056,-0.3192,-0.1489,0.9359,Upright
02:26:43.319,0.0049,-0.3196,-0.1487,0.9358,Upright
02:26:43.331,0.0045,-0.3200,-0.1487,0.9357,Upright
02:26:43.345,0.0044,-0.3204,-0.1487,0.9355,Upright
02:26:43.357,0.0045,-0.3208,-0.1489,0.9354,Upright
02:26:43.372,0.0048,-0.3213,-0.1491,0.9352,Upright
02:26:43.384,0.0054,-0.3217,-0.1494,0.9350,Upright
02:26:43.397,0.0061,-0.3219,-0.1497,0.9348,Upright
02:26:43.410,0.0068,-0.3219,-0.1501,0.9348,Upright
02:26:43.422,0.0078,-0.3220,-0.1505,0.9347,Upright
02:26:43.435,0.0087,-0.3223,-0.1509,0.9345,Upright
02:26:43.448,0.0096,-0.3225,-0.1513,0.9343,Upright
02:26:43.460,0.0105,-0.3227,-0.1518,0.9342,Upright
02:26:43.473,0.0114,-0.3229,-0.1522,0.9341,Upright
02:26:43.487,0.0121,-0.3230,-0.1524,0.9340,Upright
02:26:43.499,0.0127,-0.3237,-0.1530,0.9336,Upright
02:26:43.512,0.0133,-0.3240,-0.1534,0.9334,Upright
02:26:43.528,0.0138,-0.3246,-0.1539,0.9331,Upright
02:26:43.540,0.0144,-0.3252,-0.1545,0.9328,Upright
02:26:43.552,0.0151,-0.3256,-0.1552,0.9326,Upright
02:26:43.567,0.0159,-0.3255,-0.1563,0.9324,Upright
02:26:43.579,0.0161,-0.3251,-0.1579,0.9323,Upright
02:26:43.592,0.0145,-0.3243,-0.1601,0.9322,Upright
02:26:43.604,0.0104,-0.3229,-0.1636,0.9321,Upright
02:26:43.617,0.0037,-0.3204,-0.1691,0.9321,Upright
02:26:43.632,-0.0047,-0.3157,-0.1779,0.9320,Upright
02:26:43.645,-0.0133,-0.3087,-0.1901,0.9319,Upright
02:26:43.657,-0.0215,-0.2994,-0.2055,0.9315,Upright
02:26:43.670,-0.0298,-0.2877,-0.2242,0.9306,Upright
02:26:43.682,-0.0388,-0.2741,-0.2460,0.9289,Upright
02:26:43.694,-0.0486,-0.2587,-0.2706,0.9260,Upright
02:26:43.707,-0.0591,-0.2418,-0.2976,0.9217,Upright
02:26:43.719,-0.0699,-0.2233,-0.3267,0.9157,Side (-Y)
02:26:43.731,-0.0809,-0.2035,-0.3573,0.9079,Side (-Y)
02:26:43.744,-0.0922,-0.1826,-0.3891,0.8982,Side (-Y)
02:26:43.757,-0.1045,-0.1615,-0.4214,0.8862,Side (-Y)
02:26:43.770,-0.1184,-0.1418,-0.4539,0.8717,Side (-Y)
02:26:43.784,-0.1327,-0.1242,-0.4860,0.8548,Side (-Y)
02:26:43.797,-0.1456,-0.1085,-0.5171,0.8364,Side (-Y)
02:26:43.809,-0.1564,-0.0946,-0.5466,0.8172,Side (-Y)
02:26:43.821,-0.1645,-0.0828,-0.5742,0.7977,Side (-Y)
02:26:43.834,-0.1699,-0.0727,-0.5993,0.7789,Side (-Y)
02:26:43.846,-0.1726,-0.0650,-0.6214,0.7615,Side (-Y)
02:26:43.862,-0.1721,-0.0606,-0.6396,0.7468,Side (-Y)
02:26:43.875,-0.1692,-0.0583,-0.6541,0.7350,Side (-Y)
02:26:43.887,-0.1642,-0.0577,-0.6645,0.7268,Side (-Y)
02:26:43.900,-0.1581,-0.0583,-0.6708,0.7223,Side (-Y)
02:26:43.913,-0.1519,-0.0597,-0.6729,0.7215,Side (-Y)
02:26:43.927,-0.1485,-0.0620,-0.6714,0.7234,Side (-Y)
02:26:43.941,-0.1483,-0.0644,-0.6686,0.7258,Side (-Y)
02:26:43.953,-0.1507,-0.0662,-0.6656,0.7279,Side (-Y)
02:26:43.966,-0.1538,-0.0675,-0.6630,0.7296,Side (-Y)
02:26:43.979,-0.1569,-0.0678,-0.6614,0.7303,Side (-Y)
02:26:43.992,-0.1605,-0.0680,-0.6606,0.7302,Side (-Y)
02:26:44.007,-0.1638,-0.0689,-0.6600,0.7299,Side (-Y)
02:26:44.022,-0.1660,-0.0704,-0.6595,0.7297,Side (-Y)
02:26:44.035,-0.1675,-0.0716,-0.6594,0.7294,Side (-Y)
02:26:44.051,-0.1680,-0.0723,-0.6597,0.7289,Side (-Y)
02:26:44.064,-0.1676,-0.0724,-0.6604,0.7284,Side (-Y)
02:26:44.076,-0.1667,-0.0724,-0.6612,0.7278,Side (-Y)
02:26:44.089,-0.1655,-0.0722,-0.6621,0.7273,Side (-Y)
02:26:44.103,-0.1637,-0.0718,-0.6630,0.7270,Side (-Y)
02:26:44.119,-0.1622,-0.0716,-0.6638,0.7265,Side (-Y)
02:26:44.131,-0.1614,-0.0715,-0.6645,0.7262,Side (-Y)
02:26:44.144,-0.1609,-0.0711,-0.6648,0.7260,Side (-Y)
02:26:44.156,-0.1609,-0.0706,-0.6647,0.7262,Side (-Y)
02:26:44.169,-0.1609,-0.0698,-0.6647,0.7263,Side (-Y)
02:26:44.182,-0.1606,-0.0690,-0.6647,0.7264,Side (-Y)
02:26:44.194,-0.1601,-0.0684,-0.6648,0.7264,Side (-Y)
02:26:44.207,-0.1595,-0.0680,-0.6651,0.7263,Side (-Y)
02:26:44.219,-0.1589,-0.0679,-0.6656,0.7261,Side (-Y)
02:26:44.231,-0.1584,-0.0680,-0.6660,0.7257,Side (-Y)
02:26:44.244,-0.1582,-0.0683,-0.6664,0.7254,Side (-Y)
02:26:44.257,-0.1584,-0.0683,-0.6666,0.7252,Side (-Y)
02:26:44.269,-0.1588,-0.0683,-0.6666,0.7251,Side (-Y)
02:26:44.281,-0.1592,-0.0682,-0.6665,0.7251,Side (-Y)
02:26:44.294,-0.1598,-0.0682,-0.6663,0.7252,Side (-Y)
02:26:44.306,-0.1604,-0.0681,-0.6661,0.7253,Side (-Y)
02:26:44.319,-0.1609,-0.0678,-0.6659,0.7254,Side (-Y)
02:26:44.332,-0.1610,-0.0676,-0.6658,0.7254,Side (-Y)
02:26:44.346,-0.1607,-0.0676,-0.6660,0.7253,Side (-Y)
02:26:44.358,-0.1603,-0.0678,-0.6665,0.7250,Side (-Y)
02:26:44.370,-0.1597,-0.0680,-0.6670,0.7245,Side (-Y)
02:26:44.384,-0.1590,-0.0683,-0.6676,0.7241,Side (-Y)
02:26:44.396,-0.1584,-0.0684,-0.6681,0.7238,Side (-Y)
02:26:44.411,-0.1580,-0.0683,-0.6685,0.7236,Side (-Y)
02:26:44.423,-0.1577,-0.0681,-0.6686,0.7235,Side (-Y)
02:26:44.436,-0.1578,-0.0683,-0.6685,0.7236,Side (-Y)
02:26:44.448,-0.1582,-0.0683,-0.6683,0.7237,Side (-Y)
02:26:44.461,-0.1588,-0.0683,-0.6676,0.7241,Side (-Y)
02:26:44.474,-0.1587,-0.0681,-0.6667,0.7251,Side (-Y)
02:26:44.489,-0.1576,-0.0678,-0.6653,0.7266,Side (-Y)
02:26:44.502,-0.1553,-0.0686,-0.6630,0.7291,Side (-Y)
02:26:44.514,-0.1523,-0.0711,-0.6596,0.7326,Side (-Y)
02:26:44.526,-0.1486,-0.0757,-0.6545,0.7374,Side (-Y)
02:26:44.541,-0.1448,-0.0828,-0.6473,0.7437,Side (-Y)
02:26:44.554,-0.1413,-0.0931,-0.6375,0.7516,Side (-Y)
02:26:44.569,-0.1385,-0.1058,-0.6252,0.7608,Side (-Y)
02:26:44.581,-0.1364,-0.1194,-0.6108,0.7708,Side (-Y)
02:26:44.595,-0.1347,-0.1331,-0.5944,0.7816,Side (-Y)
02:26:44.607,-0.1326,-0.1461,-0.5764,0.7930,Side (-Y)
02:26:44.622,-0.1298,-0.1579,-0.5567,0.8051,Side (-Y)
02:26:44.634,-0.1259,-0.1688,-0.5359,0.8176,Side (-Y)
02:26:44.646,-0.1207,-0.1789,-0.5140,0.8302,Side (-Y)
02:26:44.658,-0.1143,-0.1886,-0.4912,0.8426,Side (-Y)
02:26:44.672,-0.1061,-0.1980,-0.4679,0.8548,Side (-Y)
02:26:44.684,-0.0961,-0.2067,-0.4444,0.8663,Side (-Y)
02:26:44.697,-0.0842,-0.2147,-0.4214,0.8771,Side (-Y)
02:26:44.709,-0.0708,-0.2219,-0.3993,0.8867,Side (-Y)
02:26:44.721,-0.0563,-0.2291,-0.3787,0.8950,Side (-Y)
02:26:44.734,-0.0417,-0.2363,-0.3597,0.9017,Side (-Y)
02:26:44.746,-0.0283,-0.2439,-0.3428,0.9068,Side (-Y)
02:26:44.758,-0.0173,-0.2521,-0.3280,0.9102,Side (-Y)
02:26:44.771,-0.0084,-0.2610,-0.3155,0.9123,Side (-Y)
02:26:44.784,-0.0019,-0.2702,-0.3057,0.9130,Side (-Y)
02:26:44.796,0.0026,-0.2795,-0.2986,0.9126,Side (-Y)
02:26:44.809,0.0051,-0.2884,-0.2939,0.9113,Side (-Y)
02:26:44.822,0.0055,-0.2966,-0.2913,0.9095,Side (-X)
02:26:44.835,0.0038,-0.3035,-0.2902,0.9075,Side (-X)
02:26:44.852,0.0003,-0.3085,-0.2903,0.9059,Side (-X)
